param,base_mean,base_sd,base_q50,flag_mean,flag_sd,flag_q50,delta_mean,delta_q50
rhow,0.960904744788627,0.02632306567902,0.966281274259448,0.95843021396559,0.027265466945915,0.964053788957412,-0.00247453082303684,-0.00222748530203609
sig_Ustar,0.0939084331748583,0.0128433357392109,0.0931686095940117,0.0969697122567634,0.0145862808695406,0.0961692383155468,0.00306127908190511,0.00300062872153507
sig_c,0.359116758711186,0.0348069725975997,0.35696469289696,0.36245058925399,0.0381109117686954,0.360209024061983,0.00333383054280412,0.00324433116502287
sig_ghpp,0.0349131761398808,0.00719881455151501,0.0340061859311125,0.0341456431708593,0.00671332294444422,0.0333160823361713,-0.000767532969021469,-0.000690103594941247
sig_gk,0.0368969756311294,0.00444284303467266,0.036698530579587,0.03590089038133,0.00430553175025736,0.0355935562026482,-0.000996085249799453,-0.00110497437693886
sig_gpr,0.0365103859820122,0.00729710177170635,0.0356315723183131,0.0368923501173485,0.00755376510288013,0.0359513058711281,0.000381964135336373,0.000319733552815005
sig_gw,0.0301403356128875,0.00380795942583089,0.0298549212817515,0.0296527841949255,0.00380784614917836,0.0293966665561266,-0.000487551417962039,-0.00045825472562485
sig_gz,0.041006067845115,0.00875788830623907,0.0397997847361601,0.0422208763610767,0.00940164015274534,0.040963434077918,0.00121480851596172,0.00116364934175793
sig_hpp,0.227548353703097,0.0317113524870707,0.225016866488644,0.22560440387503,0.0323287057290059,0.223465135116788,-0.00194394982806689,-0.00155173137185613
sig_k,0.0728990343009908,0.00545767097681263,0.0724982622221269,0.0718369305944151,0.00530852828438198,0.0715612934555276,-0.0010621037065757,-0.000936968766599294
sig_pie,0.20700788253156,0.0186580513791661,0.206064735579045,0.206552076362293,0.0189731412133046,0.205551885106638,-0.000455806169267325,-0.000512850472406567
