param,neff,post_sd,pooled_mean,q05,q50,q95,rhat_classic,rhat_rank_bulk,rhat_rank_folded,rhat_rank
pistar,9.653034045886,0.153798831711207,2.57073694933116,2.32155900688828,2.57003965254911,2.82018259497316,1.05557856158013,1.05442784438473,1.03143906480454,1.05442784438473
rhoU,9.65508031289716,0.0950997569660343,0.657020545986651,0.49794726432265,0.658629616716255,0.811655860858392,1.05556591347124,1.05597419733289,1.00835566936612,1.05597419733289
sig_pie,10.1284766836399,0.0186818344543038,0.207428482168011,0.178460516230974,0.206356524157297,0.239772830006481,1.05278689467768,1.0535956414576,1.0081464481612,1.0535956414576
kapHyp_la_w2023tot,10.7057341164307,0.540872027445436,0.859928208193296,-0.0254606509096143,0.861460433002847,1.74326665798168,1.04975289746608,1.04973467094658,1.00751104084312,1.04973467094658
kapHyp_lm_w2023tot,10.7567661079749,0.38626432578773,0.800722513498132,0.162759180724163,0.799385501525564,1.43764418152758,1.04950138303681,1.04967225225947,1.00994468512054,1.04967225225947
gzbar,10.8556911939064,0.0706709166416431,0.162667580511161,0.0473543694024623,0.162604260070725,0.278399135030838,1.04902100077595,1.04922817949293,1.00421536305274,1.04922817949293
sig_w,10.8857461638559,0.00469496977213698,0.0573683544153025,0.0500896164551583,0.0571257105251716,0.0653875799056909,1.0488768954569,1.04888547546481,1.0041258442481,1.04888547546481
sig_c,11.311563837495,0.0341214676470667,0.3570207355921,0.303734230215552,0.35518646382952,0.415749714477633,1.04692265746924,1.0475709598112,1.00783199234142,1.0475709598112
nu,11.914591629545,0.0257186852358385,-0.0215055014354699,-0.0675650120131542,-0.0182154937475404,0.0145097683118577,1.04440828160454,1.04150983747952,1.01227235943878,1.04150983747952
rhohpp,12.0525644146614,0.131617902251082,0.561182806125507,0.342407316364147,0.563830045898554,0.776824783253609,1.04387043079179,1.04388369721484,1.00551930488027,1.04388369721484
sig_gpr,12.5819128799112,0.00710441088891154,0.0359879717769421,0.0257027502106344,0.0352645020246626,0.0485853748120315,1.04192246300222,1.0442431124992,1.0089114903018,1.0442431124992
chi2,12.8210879268112,0.0194859569848381,0.0106264224413684,-0.0208278557317116,0.0102427332481652,0.0431035781549103,1.04109795953637,1.04192829236652,1.00086573048038,1.04192829236652
chi1,13.1235126803714,0.0196002620454208,0.0337195460752727,0.00158483897168025,0.0339438890039604,0.0657942973722901,1.04010073748942,1.04012583527001,1.00345160047728,1.04012583527001
kapHyp_lm_w2122,14.0478188970786,0.368152445483917,0.736761218796832,0.116680348170168,0.747130816153885,1.3250687706758,1.03733227205683,1.03680486048817,1.01202076597659,1.03680486048817
kapu_2122,14.7465780302633,0.664668016061892,1.89027653521561,1.17439159334972,1.72616503583683,3.18587442562327,1.03548056945784,1.05654652854438,1.0107776824757,1.05654652854438
phihpp,16.666326913836,0.0173910413058227,0.0116509162266327,-0.0169453961347803,0.0118352716120928,0.0398288897793708,1.03122563675811,1.03103866947704,1.01041601067643,1.03103866947704
kappr_20,18.3363530279587,3.14863218592412,9.98696945618173,6.05649108168879,9.39630776262921,15.8040418575025,1.02827595644816,1.03479844291935,1.00453589307816,1.03479844291935
kapHyp_la_w2020,19.9085038050389,0.520541955194546,0.550470551101488,-0.309127555754443,0.553787263364961,1.41003224865532,1.02596687726215,1.02608374102382,1.00226662972482,1.02608374102382
sig_hpp,20.6845629415504,0.0305478347851831,0.225731091853441,0.179789695767591,0.223314583791012,0.27947688402724,1.02496071020397,1.02361798530313,1.00973604455281,1.02361798530313
phik,21.7593664552495,0.00142592395050076,0.000331202835275201,-0.00200121848705461,0.000352371305781113,0.00266184599413107,1.02368945219942,1.02395420698473,1.00690748851481,1.02395420698473
kappop_2021,22.9881131863853,1.66084126517238,5.45579496360225,3.22667128319862,5.22085825588667,8.49200378128316,1.02238604237962,1.02665323938663,1.00352636486068,1.02665323938663
kapk_20,26.3277756474211,1.57940191648634,2.75813251030832,1.25210044573559,2.30107711288062,5.83122380902257,1.01947391993524,1.02886103630968,1.00458467503046,1.02886103630968
sme_pieobs,57.5999999999999,4.44089209850062e-16,0.3,0.3,0.3,0.3,1,NaN,NaN,NaN
