param,rhat,means_by_seed_1,means_by_seed_2,means_by_seed_3
Lr_lpr_pi,1.12331409476439,-0.0104378278099273,0.0135736720664545,-0.00700298426440945
Lr_hpp_pi,1.03998775626893,-0.0160813933669025,-0.00837246000704121,-0.0280218416120686
Lr_k_pi,1.03874975413747,0.00525021217651214,-0.00173099289594439,0.000910022554682032
Lr_pie_obs_pi,1.28402506001243,-0.0599273756550093,-0.0277639535928274,0.00107121775423736
Lr_U_wapop,2.11048499008752,0.0507267930240857,-0.131496907774693,0.402235132311994
Lr_lpr_wapop,1.19544003170141,-0.147620501864653,-0.145593378626139,-0.00311752004944977
Lr_hpp_wapop,2.5451079362032,0.66439398829684,-0.0184502828646189,0.000917358346756632
Lr_k_wapop,1.08478109089954,-0.00275485652504654,-0.0215373291025612,0.00698264281158755
Lr_pie_obs_wapop,1.04425956928921,0.0191873043245499,-0.00793445203943025,0.0204130901112625
Lr_lpr_U,1.11847450615367,0.0360455040312077,-0.0334958936994318,0.00775066322608638
Lr_hpp_U,1.18302336337017,-0.138949116276128,-0.0302885450481573,-0.0900246109941657
Lr_k_U,1.08265294812436,-0.0065306766469935,0.022670958382821,0.0175660020953843
Lr_pie_obs_U,1.24534192185309,0.00439545088773392,-0.115969793587742,-0.0321837554457091
Lr_hpp_lpr,1.05514488204309,0.0237642054188649,0.00184541804286107,-0.0206673945215683
Lr_k_lpr,1.4444673305402,-0.00911859136798214,-0.00369743393881412,0.0358706301987247
Lr_pie_obs_lpr,1.09782278699878,0.0213090795456617,0.00905036549607673,-0.0343707360398232
Lr_k_hpp,1.00380239925817,-0.010697719215032,-0.0121964405523595,-0.00748143135197887
Lr_pie_obs_hpp,1.63787228834661,0.0979771370982763,-0.0184998021900963,-0.0367939176458077
Lr_pie_obs_k,1.91716118870388,-0.0470062725818388,-0.362933272388511,-0.00978139391805627
hs_lam2_001,1.10154541643934,2.31338982187011,4.07656585297816,17.3628826288
hs_lam2_002,1.06298427120649,5.24239960113846,21.3466704612392,11.4113862507742
hs_lam2_003,1.31056669329532,33.7402609079165,2.69506137202464,1.46405746465143
hs_lam2_004,1.00986999864422,6.00490919011301,3.82096281452137,2.491971355666
hs_lam2_005,1.00615087130818,2.74876858663152,3.01115290575095,5.15737270251782
hs_lam2_006,1.02579152571872,1.86032973762023,7.01312166863475,2.75926762185703
hs_lam2_007,1.01029723759994,2.1949367732236,3.3001399453118,0.81915659222104
hs_lam2_008,1.32702376186773,4.92023630384576,1.39373175187399,35.9766746785987
